pitch1_std,pitch1_max,pitch1_min,pitch1_rango,pitch1_skew,pitch1_rms,yaw1_std,yaw1_max,yaw1_min,yaw1_rango,yaw1_skew,yaw1_rms,roll1_std,roll1_max,roll1_min,roll1_rango,roll1_skew,roll1_rms,pitch2_std,pitch2_max,pitch2_min,pitch2_rango,pitch2_skew,pitch2_rms,yaw2_std,yaw2_max,yaw2_min,yaw2_rango,yaw2_skew,yaw2_rms,roll2_std,roll2_max,roll2_min,roll2_rango,roll2_skew,roll2_rms,f1_std,f1_max,f1_min,f1_rango,f1_skew,f1_rms,f2_std,f2_max,f2_min,f2_rango,f2_skew,f2_rms,f3_std,f3_max,f3_min,f3_rango,f3_skew,f3_rms,f4_std,f4_max,f4_min,f4_rango,f4_skew,f4_rms,f5_std,f5_max,f5_min,f5_rango,f5_skew,f5_rms,pitch3_std,pitch3_max,pitch3_min,pitch3_rango,pitch3_skew,pitch3_rms,etiqueta
30.429952367803782,56.35519988636364,-57.357500113636355,113.7127,-0.35872778048883713,30.429952367803782,40.98670242499281,82.72611988636365,-79.90978011363636,162.6359,-0.27180112699528286,40.98670242499281,35.10960650698587,88.24662136363636,-56.75177863636363,144.9984,0.5453871451048581,35.10960650698587,30.47540532376799,30.527921250000013,-88.59677875000001,119.12470000000002,-0.9480477174415141,30.47540532376799,26.412242398069427,98.13038318181819,-41.84361681818183,139.97400000000002,1.175543115328743,26.412242398069427,21.671290067396875,71.57606954545457,-31.564530454545455,103.14060000000003,0.8986234141699458,21.671290067396875,0.7213130728541165,1.251704545454544,-11.448295454545455,12.7,-11.726464978603982,0.7213130728541166,9.350348667096913,15.948409090909088,-22.45159090909091,38.4,0.1258376288143456,9.350348667096911,4.822787023824441,8.76056818181818,-16.83943181818182,25.599999999999998,0.06940178062888512,4.822787023824442,7.6464440965587075,13.713295454545467,-25.086704545454545,38.80000000000001,0.0935641846655378,7.6464440965587075,3.584237255255686,7.642159090909093,-15.55784090909091,23.200000000000003,-0.14744474588478493,3.584237255255686,106.19872705006895,138.55680275384321,-201.60308359517026,340.1598863490135,-0.20459596418010387,106.19872705006895,0
30.8334150224538,56.91647397727273,-56.79622602272727,113.7127,-0.27375649052042733,30.8334150224538,36.86829251684742,77.8155903409091,-71.31820965909093,149.1338,-0.23638716833327258,36.86829251684742,36.777746883844756,87.73936670454546,-69.15343329545456,156.89280000000002,0.39077096708232667,36.777746883844756,31.330318496094286,31.691618068181832,-87.4330819318182,119.12470000000002,-0.8094840733043254,31.330318496094286,30.75097346158186,95.08017329545456,-47.09982670454546,142.18,1.0316611744841522,30.75097346158186,21.48469797430173,74.08725897727275,-29.053341022727274,103.14060000000003,1.0259247508431215,21.48469797430173,0.7213130728541165,1.251704545454544,-11.448295454545455,12.7,-11.726464978603982,0.7213130728541166,9.017626706218584,15.043295454545444,-24.95670454545455,39.99999999999999,0.06243809436061459,9.017626706218584,4.584954058549361,8.90909090909091,-18.09090909090909,27.0,0.061239131067931905,4.584954058549361,7.688652385406411,13.944204545454554,-27.25579545454546,41.20000000000002,0.06586959375248691,7.688652385406412,3.512989030617024,7.932840909090913,-12.26715909090909,20.200000000000003,0.05813992917558352,3.512989030617024,102.14661753248375,135.12465143679844,-205.03523491221503,340.1598863490135,-0.21535125410446185,102.14661753248375,0
28.218757645047035,67.98937795454546,-53.148522045454555,121.13790000000002,-0.19007811874389946,28.218757645047035,25.865372595888388,55.415659659090906,-37.2609403409091,92.67660000000001,0.4609084789980554,25.865372595888388,32.62576374744232,79.08667715909091,-52.9026228409091,131.98930000000001,0.7290033899587086,32.62576374744232,38.368850323897476,37.91596215909091,-79.0837378409091,116.9997,-0.7063369322425254,38.368850323897476,29.98464406780898,96.51113181818182,-47.01616818181818,143.5273,1.1887543452739606,29.98464406780898,19.505391172105593,63.19952204545454,-36.54367795454546,99.7432,0.9368106342833882,19.505391172105597,1.6286988061444518,5.018750000000004,-12.081249999999999,17.1,0.18839220962432507,1.6286988061444518,7.789814140198916,14.64954545454546,-14.350454545454546,29.000000000000007,-0.028970587667999915,7.789814140198916,5.731214272084173,11.24511363636364,-14.054886363636363,25.300000000000004,0.03893452952445038,5.7312142720841734,9.061636546925417,16.853977272727292,-21.346022727272725,38.20000000000002,-0.006271079713699123,9.061636546925415,3.7059330293151005,11.381136363636365,-13.518863636363635,24.9,0.4062008988547309,3.7059330293151005,90.59815209428899,139.65414780028803,-150.8406109511959,290.4947587514839,0.3401575789016537,90.59815209428899,0
27.190463732767718,62.307888409090914,-52.2036115909091,114.51150000000001,-0.24514998721972014,27.190463732767718,25.763897157800795,54.764142272727256,-37.92115772727273,92.68529999999998,0.4831897120950307,25.763897157800795,35.32967601068548,82.99489204545455,-75.86500795454546,158.8599,0.4405293625126726,35.32967601068548,38.329293584217666,38.45079431818181,-78.54890568181818,116.99969999999999,-0.6694064135286021,38.329293584217666,28.8222488800248,92.42439522727274,-45.45240477272728,137.8768,1.084834561439726,28.8222488800248,18.371403132604627,56.12405261363638,-36.41434738636364,92.53840000000002,0.8039380062709099,18.371403132604627,1.6249193241257718,5.0809090909090955,-11.719090909090909,16.800000000000004,0.31213873680003795,1.6249193241257718,7.646749578698009,15.443750000000009,-20.456249999999997,35.900000000000006,0.01015671714061846,7.646749578698009,5.728311914199822,11.44250000000001,-17.257499999999997,28.700000000000006,-0.01513840886369667,5.728311914199822,9.171511287964956,17.797613636363657,-28.90238636363636,46.70000000000002,-0.01108534839111525,9.171511287964956,3.4587486391410884,11.668181818181818,-13.73181818181818,25.4,0.4303452651739274,3.4587486391410884,88.97706609197442,135.83098729575187,-154.66377145573207,290.4947587514839,0.3039660971279817,88.97706609197442,0
27.048191146984692,62.02567329545455,-55.72582670454546,117.75150000000002,-0.24121925001898606,27.048191146984692,26.613008252786926,61.628063636363635,-40.57453636363637,102.2026,0.3951687076054227,26.613008252786926,33.68814248526475,86.80799931818183,-72.05190068181818,158.8599,0.5824486402090683,33.68814248526475,36.232453983406685,34.75721465909091,-82.2424853409091,116.99970000000002,-0.8670850386428012,36.232453983406685,30.9068298987648,91.59904965909092,-47.59235034090909,139.19140000000002,0.9433356985636631,30.9068298987648,19.68175847519182,54.95471386363637,-37.58368613636364,92.53840000000001,0.7375801388148489,19.68175847519182,1.6291140547259988,5.096818181818183,-12.003181818181822,17.100000000000005,0.2598081838973312,1.6291140547259986,7.386807188605388,15.739886363636366,-22.16011363636364,37.900000000000006,-0.00112413473138348,7.386807188605387,5.593984131025145,11.33829545454546,-18.861704545454543,30.200000000000003,-0.17340478651799793,5.593984131025146,8.865260876771938,18.29636363636365,-22.103636363636365,40.40000000000002,0.11786949610820181,8.865260876771938,3.2984114555593713,11.89477272727273,-10.10522727272727,22.0,0.7095690487960066,3.2984114555593713,85.53463395466665,129.77715104226178,-160.71760770922214,290.4947587514839,0.202321211042345,85.53463395466665,0
32.36203743863018,55.290704090909095,-48.64659590909091,103.93730000000001,0.0002273497175355802,32.36203743863018,15.913236508061377,24.513658409090908,-38.5399415909091,63.05360000000001,-0.8458309293383701,15.91323650806138,33.44914202187034,67.8388684090909,-61.282831590909105,129.1217,0.07528285990226688,33.44914202187034,41.90242281575882,58.75976215909091,-59.15933784090909,117.9191,-0.058795618971964336,41.90242281575882,17.421070377689162,26.988683863636368,-34.54601613636363,61.5347,-0.4508971598729695,17.421070377689162,11.056866235179685,16.60404840909091,-25.836951590909088,42.441,-0.7754621888983564,11.056866235179685,0.7118261548229898,0.06534090909091361,-11.43465909090909,11.500000000000004,-12.182249422079632,0.7118261548229898,8.135254570647161,11.097159090909088,-24.30284090909091,35.4,-0.6577008048360459,8.135254570647161,6.324634106254358,6.882386363636371,-21.117613636363636,28.000000000000007,-0.8335282081757781,6.324634106254357,4.190677706033607,9.308522727272731,-16.391477272727272,25.700000000000003,0.051025846809336896,4.190677706033608,2.406012784808335,7.22454545454546,-10.575454545454546,17.800000000000004,0.6534600620540223,2.4060127848083344,79.8360021812974,115.96970352603057,-92.44885107296267,208.41855459899324,0.11231108348490752,79.8360021812974,0
36.388932185162304,73.39268784090912,-57.090312159090914,130.48300000000003,-0.02211784769765063,36.388932185162304,14.23229499403386,41.35981181818182,-34.91608818181818,76.27590000000001,0.5124557675470259,14.23229499403386,31.33353893824144,64.30338409090909,-56.98491590909092,121.28830000000002,0.21087761497685298,31.33353893824144,41.95284119819435,51.96811102272727,-65.95098897727273,117.9191,-0.3544671054999456,41.95284119819435,23.11630080234496,63.0224428409091,-41.075957159090905,104.0984,0.5013880075603142,23.11630080234496,23.62174072504478,84.10780670454545,-45.85589329545455,129.96370000000002,1.4591896984122839,23.62174072504478,0.7118261548229898,0.06534090909091361,-11.43465909090909,11.500000000000004,-12.182249422079632,0.7118261548229898,8.141663050082235,13.655227272727274,-15.144772727272727,28.8,-0.2453793319032179,8.141663050082235,6.44786437892968,8.865795454545463,-13.134204545454544,22.000000000000007,-0.2523745899341824,6.44786437892968,4.178571021907365,10.32181818181818,-12.278181818181821,22.6,0.577833217937276,4.178571021907365,2.4271448058520075,6.918522727272734,-13.181477272727273,20.10000000000001,0.30785639713029234,2.4271448058520075,76.26097468278911,93.37491494417182,-106.28196905168082,199.65688399585264,-0.3079435114471096,76.26097468278911,0
37.53863094009396,74.76123454545457,-55.721765454545455,130.48300000000003,0.06467381600765443,37.53863094009396,14.13882523750054,39.80048795454546,-36.47541204545455,76.27590000000001,0.4304714869930045,14.13882523750054,30.971250698629888,61.30985704545455,-55.92264295454545,117.2325,0.10965785494060594,30.971250698629888,42.46550139275298,54.69550397727273,-63.22359602272727,117.9191,-0.26247165767040953,42.46550139275298,22.82349679964458,60.90230000000001,-39.205000000000005,100.10730000000001,0.3583086665541726,22.82349679964458,23.334336189118286,83.17940045454546,-46.78429954545455,129.96370000000002,1.4221969420531275,23.334336189118286,0.7118261548229898,0.06534090909091361,-11.43465909090909,11.500000000000004,-12.182249422079632,0.7118261548229898,7.515780931055382,12.201704545454554,-20.998295454545456,33.20000000000001,-0.35638052173454726,7.515780931055382,6.1231827028683865,7.873295454545449,-18.026704545454546,25.899999999999995,-0.31819463284555727,6.1231827028683865,3.5448090886097203,9.482840909090914,-12.51715909090909,22.000000000000004,0.49333928223553863,3.54480908860972,2.2810852878383487,7.1985227272727315,-12.901477272727275,20.10000000000001,0.23431026365145027,2.2810852878383487,77.29920200141214,95.49670266851476,-104.1601813273379,199.65688399585264,-0.26168403827153897,77.29920200141214,0
32.304401340930795,66.18746170454546,-47.27893829545455,113.46640000000001,0.08662038198959139,32.304401340930795,22.10331111929336,61.752523977272716,-44.86397602272727,106.61649999999999,0.7389188565779454,22.10331111929336,44.98823935838229,84.79601409090911,-83.72418590909089,168.5202,0.0011599740366086883,44.98823935838229,50.88674091597942,74.43679,-69.21131,143.6481,-0.09855971731100453,50.88674091597942,26.597041773386273,44.09070988636363,-70.23299011363638,114.3237,0.01949354489941746,26.597041773386273,12.000507577960736,28.98929965909091,-35.23990034090909,64.22919999999999,-0.9473618784775628,12.000507577960736,2.393481203754746,7.664999999999992,-12.835000000000004,20.499999999999996,1.3637900564019134,2.3934812037547464,8.856135356811183,12.03920454545456,-18.260795454545455,30.300000000000015,-0.5120759517671696,8.856135356811183,6.201884273621077,8.657954545454544,-13.942045454545458,22.6,-0.475673012065776,6.201884273621077,6.262463733584635,10.708409090909079,-23.291590909090914,33.99999999999999,-0.6517806440826714,6.262463733584635,3.7895944673218267,9.888977272727278,-12.61102272727273,22.500000000000007,0.5487419266271693,3.7895944673218267,90.31115250682286,129.50430072715943,-138.02516367989048,267.5294644070499,0.3433305226989221,90.31115250682286,0
28.935567711266028,38.0554534090909,-54.487146590909084,92.5426,-0.4794307901786826,28.935567711266028,25.09098490333596,47.100791818181825,-67.40730818181818,114.50810000000001,-0.3198257490667479,25.09098490333596,39.30525058707138,100.2289165909091,-70.33218340909092,170.5611,0.5099709433150762,39.30525058707138,43.49587125144596,40.571225227272734,-98.26897477272728,138.8402,-1.0214078108017264,43.49587125144597,32.203373827589125,59.058795,-114.45820500000002,173.51700000000002,-0.9105943850087577,32.203373827589125,21.027583561457206,38.21363272727273,-77.77546727272728,115.98910000000001,-1.3297444049859823,21.027583561457206,0.771214352820192,2.0548863636363635,-11.445113636363637,13.5,-9.563553074469855,0.771214352820192,11.590320038508054,14.213636363636382,-30.98636363636363,45.20000000000002,-0.5645410082242599,11.590320038508054,8.44796525378955,11.584659090909106,-24.415340909090908,36.000000000000014,-0.5635551302729005,8.44796525378955,10.43347716804497,16.22204545454546,-33.177954545454554,49.40000000000001,-0.6209391645749467,10.433477168044972,4.492182970263616,12.49715909090909,-14.902840909090909,27.4,0.3748037552975605,4.492182970263616,104.54485605198964,139.8659585775565,-193.237379566626,333.10333814418254,0.03816278121394321,104.54485605198964,0
